Organization,Shop,Production Line,Equipment Line,Work Order,Model.Suffix,Box,Set,Wip,Buyer S/No,Rework,OQC_SMPLG_FLAG,Input Time,Out Time,Box Weight,Box Weight Result,Box Weight Time,MAC Address,Off Line history,ACCBAG_1,BOXCARTON_1,CARD_1,ENERGYLBL_1,ENERGYLBL_2,MANUAL_1,MANUAL_2,MANUAL_3,MANUAL_4,MANUAL_5,MOD_1,PANEL_1,PCBG_MAIN_1,POWERCORD_1,PSU_1,REMOCON_1,STREAMER_1,WARRANTY_1,Uploaded Panel,Repair Flag,이슈 제번,MAC_ADDRESS,LOAD_DATE
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190434TRDLJL,505PLXA190434,,505PLXA190434,N,,2025-05-06 14:40:11.348,2025-05-06 14:47:18.173,,,,58:96:0A:57:82:50,,5EMG0018.L3145150200180,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5RDJ3E65947101Q545,,LD55510002,EAD65969409IUK5522108,SR2HA659207310260,AKB76046609IOS52R0132,MEZ00766501,MBM675057042501REV00,,,,58960A578250,2025-05-07 13:30:18
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185673TRDLJL,504PLWR185673,,504PLWR185673,N,,2025-04-07 16:46:38.314,2025-04-07 19:00:36.633,,,,,,5EPM0048.L3145150100004,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q80EJ3E65947101PD45,,IS51G1006X,EAD65969409IUK53P0950,TQDK3659207310074,AKB76046609IOS51Q0274,MEZ00766501,MBM675057042501REV00,,,,00A159D7AA8A,2025-05-06 08:44:49
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276072TRDLJL,504PLLQ276072,,504PLLQ276072,N,,2025-04-23 18:25:46.306,2025-04-23 18:32:27.292,,,,58:96:0A:4D:53:E7,,5E2L0867.L3145150200025,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q849J3E65947101PC45,,LD54P1007N,EAD65969409IUK5381469,TR2K1659207311362,AKB76046609IOS51A0283,MEZ00766501,MBM675057042501REV00,,,,58960A4D53E7,2025-04-30 04:49:47
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225781TRDLJL,505PLKW225781,,505PLKW225781,N,,2025-05-13 13:16:08.779,2025-05-13 13:23:06.351,,,,58:96:0A:5B:D9:C0,,5F2L0007.L3145150200073,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477LEJ3E65947101Q845,,LD55B1020J,EAD65969409IUK5593336,SR23A659207311796,AKB76046609IOS54B0155,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9C0,2025-05-14 11:15:38
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300728TRDLJL,504PLAG300728,,504PLAG300728,N,Y,2025-04-28 12:47:39.414,2025-04-28 12:55:37.024,,,,58:96:0A:50:19:AC,,5E2L1325.L3145150200035,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4D5J3E65947101NL33,,LD54S1012N,EAD65969409IUK54S2578,SR2JA659207310031,AKB76046609IH351PG032,MEZ00766501,MBM675057042501REV00,,,,58960A5019AC,2025-05-08 23:46:18
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276081TRDLJL,504PLWR276081,,504PLWR276081,N,Y,2025-04-23 18:30:30.318,2025-04-23 18:37:11.052,,,,58:96:0A:4D:51:F5,,5E2L0867.L3145150200009,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4PLJ3E65947101NL33,,LD54P1002S,EAD65969409IUK5381474,TR2K1659207311465,AKB76046609IOS51A0238,MEZ00766501,MBM675057042501REV00,,,,58960A4D51F5,2025-05-05 04:29:23
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331048TRDLJL,505PLAG331048,,505PLAG331048,N,,2025-05-31 13:34:25.049,2025-05-31 13:41:41.606,,,,58:96:0A:78:06:B7,,5F2L0970.L3145150200195,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478S8J3E65947101Q845,,LD55W100CL,EAD65969409IUK55S3840,SR2CA659207311259,AKB76046609IH352D0867,MEZ00766501,MBM675057042501REV00,,,,58960A7806B7,2025-06-02 09:52:51
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330999TRDLJL,505PLNB330999,,505PLNB330999,N,,2025-05-31 13:04:39.449,2025-05-31 13:11:47.041,,,,58:96:0A:78:06:5A,,5F2L0970.L3145150200030,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4D8J3E65947101QU35,,LD55W1009L,EAD65969409IUK55S3870,SR33A659207312035,AKB76046609IH3537K269,MEZ00766501,MBM675057042501REV00,,,,58960A78065A,2025-06-02 10:26:24
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330976TRDLJL,505PLAG330976,,505PLAG330976,N,,2025-05-31 12:51:30.832,2025-05-31 12:58:17.873,,,,58:96:0A:78:06:CE,,5F2L0970.L3145150200029,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478FRJ3E65947101Q545,,LD55W100DE,EAD65969409IUK55S3600,SR33A659207310592,AKB76046609IH3537K245,MEZ00766501,MBM675057042501REV00,,,,58960A7806CE,2025-06-03 03:10:39
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331058TRDLJL,505PLYZ331058,,505PLYZ331058,N,,2025-05-31 13:40:10.104,2025-05-31 15:02:33.224,,,,58:96:0A:58:BB:84,,5F2L0970.L3145150200182,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477ZYJ3E65947101Q545,,LD5551002A,EAD65969409IUK55T0519,SR34A659207311128,AKB76046609IH352DA243,MEZ00766501,MBM675057042501REV00,,,,58960A58BB84,2025-06-02 00:45:20
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185668TRDLJL,504PLEF185668,,504PLEF185668,N,,2025-04-07 16:30:50.514,2025-04-07 16:40:11.302,,,,,,5EPM0048.L3145150100011,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q7WGJ3E65947101PD45,,IS51G10075,EAD65969409IUK53L5488,SR1QA659207311889,AKB76046609IOS51Q0088,MEZ00766501,MBM675057042501REV00,,,,00A159D7AA9D,2025-04-27 12:19:02
AP4,Final Assembly,L01,L01,5EMG0014,75QNED8GA6A.ATRDLJL,33758504300672TRDLJL,504PLLQ300672,,504PLLQ300672,N,Y,2025-04-28 11:13:33.147,2025-04-28 11:33:14.575,,,,,,5EMG0014.L3145150100012,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4K0J3E65947101NL33,,IS514100NU,EAD65969409IUK5371173,SR2JA659207310382,AKB76046609IH351PG057,MEZ00766501,MBM675057042501REV00,,,,00A159C74CAE,2025-05-27 11:07:01
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300719TRDLJL,504PLGE300719,,504PLGE300719,N,,2025-04-28 12:40:42.738,2025-04-28 12:50:04.482,,,,58:96:0A:50:19:C6,,5E2L1325.L3145150200044,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4EKJ3E65947101NL33,,LD54S1012J,EAD65969409IUK5371091,SR2HA659207310417,AKB76046609IH351PG033,MEZ00766501,MBM675057042501REV00,,,,58960A5019C6,2025-05-08 10:26:18
AP4,Final Assembly,L01,L01,5CPV0053,75QNED8GA6A.ATRDLJL,33758503216644TRDLJL,503PLEF216644,,503PLEF216644,N,,2025-03-20 17:23:19.304,2025-03-20 18:00:49.930,,,,,,5CPV0053.L3145150100014,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R374QZJ3E65947101PC45,,IS514100NK,EAD65969409IUK53A3574,TQDK3659207310439,AKB76046609IOS51E0439,MEZ00766501,MBM675057042501REV00,,,,00A159C74CB6,2025-04-27 01:36:25
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225718TRDLJL,505PLRS225718,,505PLRS225718,N,,2025-05-13 12:35:47.156,2025-05-13 12:42:22.569,,,,58:96:0A:5B:D9:FA,,5F2L0007.L3145150200166,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4782RJ3E65947101Q545,,LD55B10227,EAD65969409IUK5593195,SR2CA659207310987,AKB76046609IOS54B0199,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9FA,2025-05-15 19:19:52
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300711TRDLJL,504PLVC300711,,504PLVC300711,N,,2025-04-28 11:58:50.501,2025-04-28 12:43:16.269,,,,58:96:0A:50:19:E5,,5E2L1325.L3145150200050,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4ESJ3E65947101NL33,,LD54S1012C,EAD65969409IUK54S2679,SR2JA659207310389,AKB76046609IH351PF976,MEZ00766501,MBM675057042501REV00,,,,58960A5019E5,2025-05-08 09:28:32
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190451TRDLJL,505PLMP190451,,505PLMP190451,N,,2025-05-06 14:51:12.119,2025-05-06 14:59:28.031,,,,58:96:0A:58:BB:0C,,5EMG0018.L3145150200157,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N64YJ3E65947101Q545,,LD5551000X,EAD65969409IUK5522036,SR2HA659207310636,AKB76046609IOS52S0761,MEZ00766501,MBM675057042501REV00,,,,58960A58BB0C,2025-05-07 13:47:21
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330992TRDLJL,505PLLQ330992,,505PLLQ330992,N,,2025-05-31 13:01:03.382,2025-05-31 13:08:00.830,,,,58:96:0A:78:06:A3,,5F2L0970.L3145150200035,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4CEJ3E65947101QU45,TJ527909AW05-,LD55W100BG,EAD65969409IUK55S3794,SR3BA659207311568,AKB76046609IH3537K329,MEZ00766501,MBM675057042501REV00,,,,58960A7806A3,2025-06-02 12:46:53
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330944TRDLJL,505PLLQ330944,,505PLLQ330944,N,,2025-05-31 11:59:31.080,2025-05-31 12:38:43.701,,,,58:96:0A:78:06:1D,,5F2L0970.L3145150200090,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477VMJ3E65947101Q845,,LD55W10083,EAD65969409IUK55S2367,SR33A659207311979,AKB76046609IH352DA196,MEZ00766501,MBM675057042501REV00,,,,58960A78061D,2025-06-05 06:07:52
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276051TRDLJL,504PLMP276051,,504PLMP276051,N,Y,2025-04-23 18:12:49.054,2025-04-23 18:19:37.334,,,,58:96:0A:4D:53:04,,5E2L0867.L3145150200056,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4Q8J3E65947101NL33,,LD54P1005C,EAD65969409IUK5381478,TR2K1659207311715,AKB76046609IOS51E0129,MEZ00766501,MBM675057042501REV00,,,,58960A4D5304,2025-05-07 13:16:11
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190476TRDLJL,505PLEF190476,,505PLEF190476,N,,2025-05-06 15:18:02.015,2025-05-06 15:25:33.978,,,,58:96:0A:58:BC:60,,5EMG0018.L3145150200145,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5ZSJ3E65947101PH45,,LD55510043,EAD65969409IUK5531770,SR2HA659207310208,AKB76046609IOS52S0724,MEZ00766501,MBM675057042501REV00,,,,58960A58BC60,2025-05-07 13:27:45
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331036TRDLJL,505PLQN331036,,505PLQN331036,N,Y,2025-05-31 13:27:23.918,2025-05-31 13:34:07.777,,,,58:96:0A:78:06:34,,5F2L0970.L3145150200167,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4GSJ3E65947101QU45,,LD55W1008R,EAD65969409IUK55S3801,SR3CA659207311595,AKB76046609IH352DA297,MEZ00766501,MBM675057042501REV00,,,,58960A780634,2025-06-02 00:45:14
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225637TRDLJL,505PLKW225637,,505PLKW225637,N,,2025-05-13 11:14:52.926,2025-05-13 11:21:31.565,,,,,,5F2L0007.L3145150200095,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477TFJ3E65947101Q545,,LD55B1024E,EAD65969409IUK5593365,SR23A659207311934,AKB76046609IOS54B0822,MEZ00766501,MBM675057042501REV00,,,,58960A5BD4F1,2025-05-14 00:22:46
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185644TRDLJL,504PLEF185644,,504PLEF185644,N,,2025-04-07 16:11:15.856,2025-04-07 16:21:37.481,,,,,,5EPM0048.L3145150100038,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q84KJ3E65947101PC45,,IS51G1006Z,EAD65969409IUK53P0992,TQDK3659207310926,AKB76046609IOS51Q0247,MEZ00766501,MBM675057042501REV00,,,,00A159D7AA92,2025-04-27 15:39:15
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330886TRDLJL,505PLRS330886,,505PLRS330886,N,,2025-05-31 11:21:59.696,2025-05-31 11:28:43.161,,,,58:96:0A:78:06:AA,,5F2L0970.L3145150200143,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4T3J3E65947101QD45,,LD55W100C1,EAD65969409IUK55S2319,SR32A659207310547,AKB76046609IH352DA313,MEZ00766501,MBM675057042501REV00,,,,58960A7806AA,2025-06-03 10:35:44
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190311TRDLJL,505PLNB190311,,505PLNB190311,N,,2025-05-06 13:19:29.501,2025-05-06 13:25:33.859,,,,58:96:0A:58:BB:21,,5EMG0018.L3145150200065,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5P7J3E65947101Q545,,LD55510018,EAD65969409IUK5522141,SR2HA659207310065,AKB76046609IOS52S0802,MEZ00766501,MBM675057042501REV00,,,,58960A58BB21,2025-05-09 11:15:31
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190408TRDLJL,505PLAG190408,,505PLAG190408,N,,2025-05-06 14:23:07.058,2025-05-06 14:30:41.009,,,,58:96:0A:58:BB:D4,,5EMG0018.L3145150200195,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5S8J3E65947101Q545,,LD5551002X,EAD65969409IUK5522082,SR2CA659207311991,AKB76046609IOS52R0176,MEZ00766501,MBM675057042501REV00,,,,58960A58BBD4,2025-05-07 15:26:40
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276086TRDLJL,504PLRS276086,,504PLRS276086,N,,2025-04-23 18:33:16.076,2025-04-23 18:41:35.335,,,,58:96:0A:4D:52:70,,5E2L0867.L3145150200004,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4KGJ3E65947101NL33,,LD54P1003R,EAD65969409IUK5381488,TR2K1659207311952,AKB76046609IOS51A0278,MEZ00766501,MBM675057042501REV00,,,,58960A4D5270,2025-05-06 08:24:51
AP4,Final Assembly,L01,L01,5CPV0053,75QNED8GA6A.ATRDLJL,33758503216649TRDLJL,503PLWR216649,,503PLWR216649,N,,2025-03-20 17:52:16.681,2025-03-20 18:00:38.417,,,,,,5CPV0053.L3145150100008,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R374QMJ3E65947101PC45,,IS514100NT,EAD65969409IUK53A3607,TQDK3659207311155,AKB76046609IOS51E0376,MEZ00766501,MBM675057042501REV00,,,,00A159C74CAF,2025-04-28 09:02:07
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331077TRDLJL,505PLBL331077,,505PLBL331077,N,,2025-05-31 13:52:58.368,2025-05-31 14:00:06.595,,,,58:96:0A:78:06:73,,5F2L0970.L3145150200103,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S51PJ3E65947101QU45,,LD55W100AB,EAD65969409IUK55S3854,SR3CA659207310319,AKB76046609IH352D0857,MEZ00766501,MBM675057042501REV00,,,,58960A780673,2025-06-02 09:46:44
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190467TRDLJL,505PLCD190467,,505PLCD190467,N,,2025-05-06 15:11:21.193,2025-05-06 15:20:42.024,,,,58:96:0A:58:BC:45,,5EMG0018.L3145150200170,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3R60KJ3E65947101Q745,,LD5551003U,EAD65969409IUK5522060,SR2CA659207312585,AKB76046609IOS52S0718,MEZ00766501,MBM675057042501REV00,,,,58960A58BC45,2025-05-07 13:32:37
AP4,Final Assembly,L01,L01,5CPV0053,75QNED8GA6A.ATRDLJL,33758503216660TRDLJL,503PLQN216660,,503PLQN216660,N,,2025-03-20 18:00:06.981,2025-03-22 13:06:06.019,,,,,,5CPV0053.L3145150100020,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R374REJ3E65947101PC45,,IS514100NG,EAD65969409IUK53A3283,TQDK3659207310268,AKB76046609IH25180907,,MBM675057042501REV00,,,,00A159C74CB9,2025-04-28 09:02:07
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225698TRDLJL,505PLYZ225698,,505PLYZ225698,N,,2025-05-13 11:52:36.482,2025-05-13 11:59:00.901,,,,58:96:0A:5B:DA:44,,5F2L0007.L3145150200198,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478HTJ3E65947101Q545,,LD55B1024C,EAD65969409IUK5593266,SR2CA659207310143,AKB76046609IOS54B0495,MEZ00766501,MBM675057042501REV00,,,,58960A5BDA44,2025-05-19 11:35:08
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185610TRDLJL,504PLYZ185610,,504PLYZ185610,N,Y,2025-04-05 17:39:49.536,2025-04-05 17:57:25.114,,,,,,5EPM0048.L3145150100068,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q838J3E65947101PC45,,IS51G10084,EAD65969409IUK53L5496,TQDK3659207310867,AKB76046609IOS51Q0187,MEZ00766501,MBM675057042501REV00,,,,00A159D7B141,2025-05-06 08:26:17
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190398TRDLJL,505PLSY190398,,505PLSY190398,N,,2025-05-06 14:15:24.632,2025-05-06 14:23:36.475,,,,58:96:0A:58:BC:D2,,5EMG0018.L3145150200208,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5GXJ3E65947101Q545,,LD5551004Z,EAD65969409IUK5522078,SR2HA659207310799,AKB76046609IOS52R0052,MEZ00766501,MBM675057042501REV00,,,,58960A58BCD2,2025-05-07 13:14:22
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190417TRDLJL,505PLHT190417,,505PLHT190417,N,,2025-05-06 14:29:42.488,2025-05-06 14:36:25.265,,,,58:96:0A:58:BB:E2,,5EMG0018.L3145150200185,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5LJJ3E65947101Q545,,LD55510032,EAD65969409IUK5522040,SR2HA659207310801,AKB76046609IOS52R0120,MEZ00766501,MBM675057042501REV00,,,,58960A58BBE2,2025-05-07 13:27:45
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330998TRDLJL,505PLUH330998,,505PLUH330998,N,,2025-05-31 13:04:07.530,2025-05-31 13:11:20.146,,,,58:96:0A:78:06:61,,5F2L0970.L3145150200028,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4CYJ3E65947101QU35,,LD55W1009S,EAD65969409IUK55S3888,SR33A659207311490,AKB76046609IH3537K259,MEZ00766501,MBM675057042501REV00,,,,58960A780661,2025-06-02 12:46:53
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225768TRDLJL,505PLPM225768,,505PLPM225768,N,,2025-05-13 13:07:31.745,2025-05-13 13:13:35.162,,,,58:96:0A:5B:D9:D4,,5F2L0007.L3145150200100,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477YLJ3E65947101Q545,,LD55B10214,EAD65969409IUK5593328,SR1BA659207310837,AKB76046609IOS54B0526,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9D4,2025-05-16 02:51:46
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225677TRDLJL,505PLZU225677,,505PLZU225677,N,,2025-05-13 11:38:49.379,2025-05-13 11:47:26.679,,,,58:96:0A:5B:D9:A6,,5F2L0007.L3145150200134,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477RCJ3E65947101Q645,,LD55B101ZV,EAD65969409IUK5593347,SR2JA659207310353,AKB76046609IOS54B0447,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9A6,2025-05-30 11:52:02
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300698TRDLJL,504PLDX300698,,504PLDX300698,N,,2025-04-28 11:44:01.517,2025-04-28 11:57:33.799,,,,58:96:0A:50:19:34,,5E2L1325.L3145150200061,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4SCJ3E65947101NL33,,LD54S1013F,EAD65969409IUK54S2495,SR2HA659207310611,AKB76046609IH351PF989,MEZ00766501,MBM675057042501REV00,,,,58960A501934,2025-05-09 22:03:24
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225650TRDLJL,505PLYZ225650,,505PLYZ225650,N,,2025-05-13 11:22:33.698,2025-05-13 11:28:46.228,,,,58:96:0A:5B:D9:5D,,5F2L0007.L3145150200062,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477X2J3E65947101Q545,,LD55B101XT,EAD65969409IUK5593354,SR2CA659207313752,AKB76046609IOS54B0814,MEZ00766501,MBM675057042501REV00,,,,58960A5BD95D,2025-05-14 11:31:51
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185630TRDLJL,504PLRS185630,,504PLRS185630,N,Y,2025-04-07 16:00:23.286,2025-04-07 16:07:44.425,,,,,,5EPM0048.L3145150100054,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2JBQ3J3E65947101NK35,,IS51G1008B,EAD65969409IUK53L5559,TQDK3659207310726,AKB76046609IOS51Q0288,MEZ00766501,MBM675057042501REV00,,,,00A159D7A87C,2025-04-28 09:02:07
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331004TRDLJL,505PLJK331004,,505PLJK331004,N,,2025-05-31 13:07:28.083,2025-05-31 13:14:51.786,,,,58:96:0A:78:06:67,,5F2L0970.L3145150200011,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S492J3E65947101QU33,TJ524423AN06-,LD55W1009Y,EAD65969409IUK55S3896,SR2JA659207312555,AKB76046609IH352D0868,MEZ00766501,MBM675057042501REV00,,,,58960A780667,2025-06-02 12:43:55
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190356TRDLJL,505PLEF190356,,505PLEF190356,N,,2025-05-06 13:46:40.345,2025-05-06 13:53:07.164,,,,58:96:0A:58:BB:52,,5EMG0018.L3145150200042,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q7Z0J3E65947101PD45,,LD5551001T,EAD65969409IUK54V0232,SR2CA659207313420,AKB76046609IOS52S0677,MEZ00766501,MBM675057042501REV00,,,,58960A58BB52,2025-05-07 15:35:16
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185611TRDLJL,504PLCD185611,,504PLCD185611,N,Y,2025-04-05 17:40:37.726,2025-04-05 17:59:18.982,,,,,,5EPM0048.L3145150100066,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q83KJ3E65947101PC45,,IS51G10088,EAD65969409IUK53L5586,TQDK3659207310873,AKB76046609IOS51Q0311,MEZ00766501,MBM675057042501REV00,,,,00A159D7B169,2025-05-09 22:05:09
